vul_id,cve_id,class,mut_id,did_mutant_compile,did_tests_fail,imitates_vuln,ochiai,failed_tests_intersection,failed_tests,failures
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",1041,True,True,False,0.433,"""org.codehaus.plexus.util.cli.shell.BourneShellTest#testBourneShellQuotingCharacters,org.codehaus.plexus.util.cli.CommandlineTest#testGetShellCommandLineNonWindows,org.codehaus.plexus.util.cli.CommandlineTest#testGetShellCommandLineBash_WithSingleQuotedArg,org.codehaus.plexus.util.cli.CommandlineTest#testGetShellCommandLineBash,org.codehaus.plexus.util.cli.shell.BourneShellTest#testArgumentsWithsemicolon,org.codehaus.plexus.util.cli.CommandlineTest#testGetShellCommandLineBash_WithWorkingDirectory""","""org.codehaus.plexus.util.cli.CommandlineTest#testCreateCommandInReverseOrder,org.codehaus.plexus.util.cli.CommandlineTest#testSetLine,org.codehaus.plexus.util.cli.CommandlineTest#testGetShellCommandLineNonWindows,org.codehaus.plexus.util.cli.CommandlineTest#testDollarSignInArgumentPath,org.codehaus.plexus.util.cli.CommandlineTest#testTimeOutException,org.codehaus.plexus.util.cli.CommandlineTest#testSetFile,org.codehaus.plexus.util.cli.CommandlineTest#testGetShellCommandLineWindowsWithSeveralQuotes,org.codehaus.plexus.util.cli.CommandlineTest#testGetShellCommandLineBash_WithWorkingDirectory,org.codehaus.plexus.util.cli.CommandlineTest#testGetShellCommandLineBash_WithSingleQuotedArg,org.codehaus.plexus.util.cli.CommandlineTest#testExecute,org.codehaus.plexus.util.cli.CommandlineTest#testGetShellCommandLineWindows,org.codehaus.plexus.util.cli.CommandlineTest#testGetShellCommandLineBash,org.codehaus.plexus.util.cli.CommandlineTest#testCommandlineWithCommandInConstructor,org.codehaus.plexus.util.cli.CommandlineTest#testCommandlineWithoutCommandInConstructor,org.codehaus.plexus.util.cli.shell.BourneShellTest#testArgumentsWithsemicolon,org.codehaus.plexus.util.cli.shell.BourneShellTest#testBourneShellQuotingCharacters""","""junit.framework.ComparisonFailure,junit.framework.ComparisonFailure,junit.framework.ComparisonFailure,java.lang.NullPointerException,java.lang.NullPointerException,junit.framework.ComparisonFailure,junit.framework.ComparisonFailure,junit.framework.ComparisonFailure,junit.framework.ComparisonFailure,junit.framework.AssertionFailedError,junit.framework.ComparisonFailure,junit.framework.ComparisonFailure,junit.framework.ComparisonFailure,junit.framework.ComparisonFailure,junit.framework.ComparisonFailure,junit.framework.ComparisonFailure"""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",1042,False,False,False,0,"""""","""""",""""""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",1043,False,False,False,0,"""""","""""",""""""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",1044,False,False,False,0,"""""","""""",""""""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",1045,False,False,False,0,"""""","""""",""""""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",1046,False,False,False,0,"""""","""""",""""""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",1047,False,False,False,0,"""""","""""",""""""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",1048,False,False,False,0,"""""","""""",""""""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",1049,False,False,False,0,"""""","""""",""""""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",105,False,False,False,0,"""""","""""",""""""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",1050,False,False,False,0,"""""","""""",""""""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",1051,False,False,False,0,"""""","""""",""""""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",1052,False,False,False,0,"""""","""""",""""""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",1053,False,False,False,0,"""""","""""",""""""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",1054,True,True,False,0.441,"""org.codehaus.plexus.util.cli.shell.BourneShellTest#testBourneShellQuotingCharacters,org.codehaus.plexus.util.cli.CommandlineTest#testGetShellCommandLineNonWindows,org.codehaus.plexus.util.cli.CommandlineTest#testGetShellCommandLineBash_WithSingleQuotedArg,org.codehaus.plexus.util.cli.CommandlineTest#testGetShellCommandLineBash,org.codehaus.plexus.util.cli.shell.BourneShellTest#testArgumentsWithsemicolon,org.codehaus.plexus.util.cli.CommandlineTest#testGetShellCommandLineBash_WithWorkingDirectory,org.codehaus.plexus.util.cli.CommandlineTest#testPathWithShellExpansionStrings""","""org.codehaus.plexus.util.cli.CommandlineTest#testCreateCommandInReverseOrder,org.codehaus.plexus.util.cli.CommandlineTest#testGetShellCommandLineWindows,org.codehaus.plexus.util.cli.CommandlineTest#testExecute,org.codehaus.plexus.util.cli.CommandlineTest#testCommandlineWithoutCommandInConstructor,org.codehaus.plexus.util.cli.CommandlineTest#testSetLine,org.codehaus.plexus.util.cli.CommandlineTest#testSetFile,org.codehaus.plexus.util.cli.CommandlineTest#testGetShellCommandLineWindowsWithSeveralQuotes,org.codehaus.plexus.util.cli.CommandlineTest#testGetShellCommandLineBash_WithWorkingDirectory,org.codehaus.plexus.util.cli.CommandlineTest#testGetShellCommandLineBash_WithSingleQuotedArg,org.codehaus.plexus.util.cli.CommandlineTest#testGetShellCommandLineNonWindows,org.codehaus.plexus.util.cli.CommandlineTest#testQuotedPathWithSingleApostrophe,org.codehaus.plexus.util.cli.CommandlineTest#testPathWithShellExpansionStrings,org.codehaus.plexus.util.cli.CommandlineTest#testQuotedPathWithQuotationMark,org.codehaus.plexus.util.cli.CommandlineTest#testQuotedPathWithQuotationMarkAndApostrophe,org.codehaus.plexus.util.cli.CommandlineTest#testOnlyQuotedPath,org.codehaus.plexus.util.cli.CommandlineTest#testDollarSignInArgumentPath,org.codehaus.plexus.util.cli.CommandlineTest#testTimeOutException,org.codehaus.plexus.util.cli.CommandlineTest#testGetShellCommandLineBash,org.codehaus.plexus.util.cli.CommandlineTest#testCommandlineWithCommandInConstructor,org.codehaus.plexus.util.cli.shell.BourneShellTest#testArgumentsWithsemicolon,org.codehaus.plexus.util.cli.shell.BourneShellTest#testBourneShellQuotingCharacters""","""junit.framework.AssertionFailedError,java.lang.NullPointerException,junit.framework.AssertionFailedError,junit.framework.AssertionFailedError,junit.framework.AssertionFailedError,junit.framework.AssertionFailedError,java.lang.NullPointerException,java.lang.NullPointerException,java.lang.NullPointerException,java.lang.NullPointerException,java.lang.NullPointerException,java.lang.NullPointerException,java.lang.NullPointerException,java.lang.NullPointerException,java.lang.NullPointerException,java.lang.NullPointerException,java.lang.NullPointerException,java.lang.NullPointerException,junit.framework.AssertionFailedError,java.lang.NullPointerException,java.lang.NullPointerException"""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",1055,False,False,False,0,"""""","""""",""""""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",1056,False,False,False,0,"""""","""""",""""""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",1057,False,False,False,0,"""""","""""",""""""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",1058,False,False,False,0,"""""","""""",""""""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",1059,False,False,False,0,"""""","""""",""""""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",106,True,False,False,0,"""""","""""",""""""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",1060,False,False,False,0,"""""","""""",""""""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",1061,False,False,False,0,"""""","""""",""""""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",1062,False,False,False,0,"""""","""""",""""""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",1063,False,False,False,0,"""""","""""",""""""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",1064,False,False,False,0,"""""","""""",""""""
